model,arm,task,lang,press,kept,sample_id,value,origin,match_type
llama31-8b,qa,niah_none,en,snapkv,0.25,4,4905592,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,en,snapkv,0.25,4,4905593,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,en,snapkv,0.25,49,9753457,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,49,3955087,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,49,5531230,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,49,8306261,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,50,8563202,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,50,5679639,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,50,5091349,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,50,2453962,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,89,1432519,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,92,2101965,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,en,snapkv,0.25,92,3488628,DISTRACTOR_EXACT,exact
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,0,286782,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,1,4744854,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,3,1499914,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,4,9478474,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,8,360851,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,9,2555601,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,10,677067,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,12,232204,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,13,706728,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,14,2166641,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,15,585514,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,16,7377345,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,18,4511451,ENTIRELY_NOVEL,none
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,19,387123,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,20,875543,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,22,1538551,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,23,2110460,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,24,937510,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,26,5408807,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,29,1790481,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,31,7402500,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,34,670719,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,36,541893,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,38,7272333,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,40,7089896,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,42,915356,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,45,4377437,ENTIRELY_NOVEL,none
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,46,726495,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,48,135286,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,49,4694634,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,51,654327,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,54,4194194,ENTIRELY_NOVEL,none
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,58,4211348,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,60,519105,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,61,26426426,ENTIRELY_NOVEL,none
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,64,3761524,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,67,4652414,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,70,9511951,ENTIRELY_NOVEL,none
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,76,6304457,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,79,5098412,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,81,9874125,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,86,9199620,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,88,6595618,ENTIRELY_NOVEL,none
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,90,116223,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,92,3489612,ENTIRELY_NOVEL,none
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,93,6177616,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,94,452452,ENTIRELY_NOVEL,none
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,95,781781,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,joint,niah_single,ja,knorm,0.5,97,4009172,TARGET_EXACT,exact
qwen25-7b-1m,qa,niah_single,pl,knorm,0.25,0,2867875,TARGET_NEAR_COPY,levenshtein
qwen25-7b-1m,qa,niah_single,pl,knorm,0.25,17,712086,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,qa,niah_single,pl,knorm,0.25,21,468453,TARGET_NEAR_COPY,prefix
qwen25-7b-1m,qa,niah_single,pl,knorm,0.25,35,365365,ENTIRELY_NOVEL,none
qwen25-7b-1m,qa,niah_single,pl,knorm,0.25,69,8999183,TARGET_EXACT,exact
qwen25-7b-1m,qa,niah_single,pl,knorm,0.25,79,509841,TARGET_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,0,474474,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,2,461236,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,5,996138,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,5,387123,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,6,629242,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,8,252520,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,9,2921859,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,10,278278,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,12,310991,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,14,1120642,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,16,1908841,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,17,567321,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,17,407841,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,17,876321,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,sw,knorm,0.25,18,781849,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,19,916499,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,20,991081,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,25,542891,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,25,441579,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,25,947935,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,26,3710895,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,26,5390480,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,26,8410490,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,sw,knorm,0.25,27,3138181,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,27,821062,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,28,4971793,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,33,785169,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,34,1006810,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,35,242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242242,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,sw,knorm,0.25,36,897146,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,37,813278,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,38,842514,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,40,487992,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,43,3276659,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,43,819082,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,43,240840,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,44,8072684,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,45,5148725,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,47,432742,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,47,765475,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,47,227500,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,48,2156902,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,48,9488613,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,51,5334434,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,52,9234615,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,52,851912,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,54,300579,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,55,425675,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,55,268675,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118611,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118612,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118613,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118614,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118615,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118616,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118617,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118618,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,56,3118619,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,59,454545,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,61,477167,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,61,292545,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,sw,knorm,0.25,62,6101803,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,63,1433940,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,63,5200476,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,64,8419378,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,68,122941,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,70,563463,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,73,267288,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,75,828083,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,76,344225,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,77,3401116,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,78,8664433,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,79,764051,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,79,136808,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,82,885729,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,83,718384,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,84,206060,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,85,861039,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,86,721646,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,86,154888,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,87,304949,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,88,4623062,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,88,4475523,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,sw,knorm,0.25,89,321129,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,89,143251,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,91,868468,DISTRACTOR_NEAR_COPY,levenshtein
llama31-8b,qa,niah_none,sw,knorm,0.25,95,200631,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,96,456916,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,96,359594,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,97,548702,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,sw,knorm,0.25,99,1882629,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,0,4744854,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,0,3341057,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,0,5614226,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,1,4335942,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,1,8038374,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,1,9478454,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,2,4612365,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,2,6647119,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,2,3608513,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,2,5661907,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,4,4905582,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,4,2338687,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,4,2694522,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,4,5855124,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,9,2921859,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,9,5218028,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,10,2785277,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,10,9517485,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,10,6007072,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,10,3997281,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,15,3219824,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,15,9143903,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,15,8930103,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,16,1908841,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,16,8835373,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,20,9910817,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,20,9436429,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,20,3641282,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,20,8999183,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,21,1666754,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,21,5130808,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,21,2375453,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,21,3011363,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,22,7640184,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,22,5456272,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,22,3195773,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,22,5004485,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,23,5449324,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,23,9487336,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,23,3222252,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,23,4576135,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,24,6022741,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,24,9874152,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,26,3710895,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,26,5394880,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,26,8412769,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,26,3194789,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,28,4971793,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,28,3592974,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,28,3726327,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,28,7817881,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,29,8896868,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,29,1649691,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,29,2813543,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,29,7417985,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,33,6472441,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,33,7851696,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,33,7751158,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,34,1006810,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,34,7812810,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,34,6098175,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,34,6049101,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,35,2422633,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,35,3846949,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,35,5761145,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,35,8938746,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,36,5107776,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,36,8971465,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,37,8132769,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,37,2788238,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,37,4671545,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,37,1093026,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,38,8425149,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,38,6323376,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,38,9468772,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,39,9130188,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,39,9745959,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,39,5013879,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,40,4879923,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,40,3530518,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,40,7426265,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,40,3321531,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,41,7381734,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,41,1098919,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,41,1327691,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,42,1486955,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,43,3276659,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,43,8746014,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,43,2408404,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,44,8072684,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,44,5668371,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,44,5232413,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,44,7360682,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,47,4327421,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,47,2275009,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,47,7296605,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,47,7654757,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,49,3955087,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,49,5531230,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,49,8306261,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,50,8563202,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,50,5679639,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,50,5091349,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,50,2453962,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,52,9234615,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,52,8987516,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,52,8519121,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,52,5031966,DISTRACTOR_EXACT,exact
qwen25-7b-1m,qa,niah_none,ko,none,1.0,53,9907391,DISTRACTOR_EXACT,exact
